"SUID","EnrichmentMap::Colouring (Cd2CK_egg_go_ko)","EnrichmentMap::ES (Cd2CK_egg_go_ko)","EnrichmentMap::fdr_qvalue (Cd2CK_egg_go_ko)","EnrichmentMap::Formatted_name","EnrichmentMap::fwer_qvalue (Cd2CK_egg_go_ko)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (Cd2CK_egg_go_ko)","EnrichmentMap::pvalue (Cd2CK_egg_go_ko)","name","selected","shared name"
"3964","-1.0","-0.3998","0.1332","GO:0009055
","0.9932","CAI06598.1|WP_004301737.1|EXI86426.1|EXI90076.1|AHZ56225.1|WP_027459187.1|KFB69436.1|WP_129051040.1|WP_012486058.1|WP_050417154.1|OHC61306.1|OHC64126.1|WP_110012378.1|WP_076096509.1|WP_102905728.1|WP_079435145.1|OQW84783.1|WP_012173184.1|WP_086912295.1|WP_009575605.1|WP_133597395.1|PKO56461.1|WP_108977384.1|WP_116534872.1|WP_119107391.1|RIX44719.1|TAK48549.1|TEX48909.1|CBW74282.1|KIF31888.1|OJX54805.1|WP_079433529.1|WP_011765135.1|WP_012204310.1|PPC84733.1|WP_027456248.1|WP_028994587.1|WP_106749941.1|RTL25836.1|WP_028995332.1|WP_055786947.1|WP_041098133.1|WP_062001871.1|OFZ84184.1|KFB75060.1|WP_124541332.1|WP_084523234.1|WP_066885384.1|PKO57203.1|PCJ69713.1|WP_121429601.1|WP_079433894.1|WP_136346322.1|RTK97250.1|WP_069037846.1|WP_131110840.1|KFB77698.1|OIP09882.1|WP_029526790.1|EXI89315.1|KFB74534.1|OJX50216.1|WP_012204317.1|WP_108352905.1|WP_029000732.1|CFX10477.1|WP_012206029.1|WP_083902980.1|WP_062351394.1|TAH41017.1|WP_094076282.1|AXJ89827.1|WP_012204344.1|WP_117609047.1|TBR76637.1|OJW46719.1|WP_117609437.1|KFB68366.1|KFB77654.1|SBT03244.1|KFB72864.1|KFB76053.1|OQW81490.1|WP_011827938.1|WP_090320256.1|RZI96190.1|ENO95083.1|GAO25970.1|EXI74515.1|RPH40606.1|OZB12477.1|WP_056876288.1|WP_004324186.1|WP_012585860.1|WP_057674903.1|WP_014237276.1|PKO90017.1|PKO92859.1|WP_050715843.1|OYY34710.1|WP_126445062.1|WP_066659353.1|PKO33803.1|WP_135191511.1|RTK95590.1|WP_095524796.1|WP_031999673.1|RTL40498.1|WP_013802658.1|WP_015768558.1|WP_027458098.1|WP_127995390.1|WP_066885080.1|WP_068809691.1|WP_079436764.1|WP_079436809.1|WP_117609042.1|RIX44040.1|TEX44676.1|RTL30063.1|TEX44520.1|WP_014427441.1|TEX49725.1|OQW34708.1|WP_053419955.1|RTL37487.1|SLM45716.1|WP_075147423.1|OAI45762.1|RTL20831.1|WP_088483203.1|WP_090322662.1|PIG08553.1|RIX47036.1|RTL37489.1|WP_119287610.1|WP_121427546.1|TAH52643.1|WP_132648268.1|WP_062350718.1|WP_011828451.1|WP_101942096.1|RIX43108.1|WP_019916790.1|WP_136383626.1|WP_108178685.1|WP_136348108.1|WP_019227724.1|KFB78542.1|TEX48897.1|RIX46274.1|RLT12939.1|WP_080518199.1|EXI89313.1|KFB74533.1|TAN12461.1|TEX44521.1|WP_101944374.1|TAK54163.1|WP_062350716.1|WP_112188093.1|TAF88092.1|WP_106749016.1|KFB75051.1|EXI87067.1|KFB71624.1|SBT06512.1|WP_091399923.1|WP_114234547.1|PZN50127.1|WP_079437376.1|WP_012202430.1|WP_004303635.1|WP_004264027.1|WP_112990494.1|KFB73398.1|WP_079435722.1|KFB73937.1|GAO42683.1|PZO02700.1|RTL25274.1|WP_109041271.1|WP_079432803.1|PKO34560.1|PKO34561.1|WP_079432804.1|WP_061968293.1|OQW84284.1|KFB70735.1|EXI91059.1|PKO27499.1|EXI78944.1|KFB71149.1|WP_109333317.1|WP_079433806.1|RTL24385.1|WP_090070101.1|EXI77970.1|SBT08745.1|RTL24386.1|PKO30906.1|AOF82893.1|SBT04025.1|WP_027456424.1|WP_066884220.1|OJX20373.1|WP_101942277.1|WP_079433093.1|RTL30765.1|RME97841.1|TEX48948.1|OQW81911.1|RTL29810.1|WP_040040698.1|PKO46484.1|WP_108646185.1|WP_079432800.1|PKO59819.1|WP_114350801.1|BAO02580.1|EXI85300.1|SBT08714.1|RKW45808.1|OGA45015.1|OIP10440.1|EXI74730.1|RMG33618.1|ACF98171.1|KFB74348.1|KFB77949.1|EXI85118.1|KFB76203.1|WP_066882508.1|KFB77616.1|WP_082296341.1|KFB76429.1|OJX10864.1|WP_062135391.1|WP_039393687.1|WP_011000876.1|WP_028205129.1|WP_048026004.1|WP_014238319.1|WP_059724417.1|WP_011287328.1|TEX48120.1|WP_013800253.1|OGA06132.1|WP_012435902.1|WP_006409546.1|WP_013435730.1|WP_132545996.1|WP_090750480.1|TEX46913.1|TKB70247.1|OYT20704.1|ABX38218.1|WP_053419897.1|TAH50443.1|PZU55762.1|RTL43614.1|WP_079436683.1|WP_090320540.1|WP_114968938.1|RPI47557.1|RTL27654.1|RZL54273.1|RTL46310.1|WP_012204757.1|KFB74582.1|WP_110400737.1|WP_090686049.1|WP_016445199.1|OYY38050.1|WP_121459197.1|EXI73901.1|ODU58192.1|WP_004303747.1|PKP86951.1|RMF41052.1|WP_127089964.1|WP_119964852.1|WP_079433091.1|WP_133588295.1|WP_085961220.1|WP_088178985.1|WP_018151794.1|PKO26647.1|RIX41175.1|TDQ47100.1|RIX46924.1|WP_068491810.1|ODU56528.1|WP_137194094.1|WP_013029265.1|WP_108106829.1|WP_084721056.1","electron transfer activity","297","ENR","GO:0009055","-1.5401","0.0","GO:0009055","false","GO:0009055"
"3965","0.9958","0.6547","0.0817","GO:0008483
","0.8294","WP_062356761.1|WP_035823221.1|WP_108508939.1|WP_055941853.1|OYY66643.1|WP_079435614.1|WP_108508045.1|TEX49096.1|WP_018609589.1|ABC38562.1|OJX20211.1|OHC66528.1|WP_021248893.1|WP_136346555.1|WP_014853308.1|WP_055400550.1|WP_081194634.1|WP_011287432.1|WP_055935991.1|WP_131187908.1|PKO33302.1|WP_002931325.1|WP_102040916.1|WP_079436899.1|KPK69089.1|WP_133607902.1|KFB73981.1","transaminase activity","27","ENR","GO:0008483","1.658","0.0042","GO:0008483","false","GO:0008483"
"3966","-0.9962","-0.5951","0.0601","1MU5M
","0.8016","WP_058935375.1|WP_015766859.1|EXI68687.1|EXI84649.1|KFB68258.1|KFB74359.1|SBT04022.1|KFB76906.1|WP_012204345.1|WP_114467052.1|KPK19987.1|PZQ72791.1|PCJ60658.1|WP_026057405.1|WP_089883054.1|PZN73492.1|WP_126129176.1|WP_026878076.1|OGI62305.1|RZI98353.1|WP_019643591.1|WP_004253524.1|WP_008059639.1|WP_014237270.1|WP_028456103.1|WP_041098684.1|WP_088179091.1|PKO56786.1|PLX76357.1|WP_102247198.1|WP_107492948.1|WP_110524745.1|WP_121241512.1|RTL37410.1","Belongs to the FAD-dependent oxidoreductase 2 family. FRD SDH subfamily","34","ENR","1MU5M","-1.6834","0.0038","1MU5M","false","1MU5M"
"3967","-0.9777","-0.6588","0.1153","COG5013
","0.9704","ODS71062.1|OGV72118.1|RTL04036.1|WP_055423062.1|WP_124220621.1|WP_056197883.1|WP_054965449.1|RTL46920.1|OJY87033.1|WP_090018893.1|AAM62210.1|WP_010463004.1|WP_012585584.1|WP_027457213.1|WP_028994809.1|WP_043820335.1|ODS95854.1","Belongs to the prokaryotic molybdopterin-containing oxidoreductase family","17","ENR","COG5013","-1.5871","0.0223","COG5013","false","COG5013"
"3968","0.9996","0.4037","0.2081","GO:0005525
","1.0","WP_013621710.1|WP_020204933.1|PIO48528.1|PTM19938.1|CUR08644.1|WP_094555909.1|WP_019946176.1|PZR39253.1|AEF90741.1|WP_104069336.1|WP_056069295.1|WP_115755556.1|RTL26778.1|WP_059423957.1|RIX46178.1|TAK17389.1|WP_107491773.1|RTL43619.1|RMM19594.1|WP_028999183.1|WP_119783708.1|WP_092945577.1|RMG26781.1|WP_111293907.1|KFB77383.1|TAE17310.1|RTL33523.1|WP_119212345.1|WP_106875037.1|RMH65484.1|VHH18454.1|WP_054281656.1|ADO63651.1|WP_126831844.1|OJU73943.1|TET29113.1|WP_105040437.1|WP_026770526.1|WP_045726418.1|WP_006730011.1|WP_039131350.1|OYU41616.1|WP_116846679.1|RYY12747.1|WP_057297243.1|WP_091940279.1|WP_075587032.1|WP_015765855.1|WP_006659996.1|KFB65887.1|KFB76943.1|RDE50559.1|WP_126170335.1|WP_013614171.1|KFB69844.1|WP_021250893.1|WP_100053551.1|PKO33963.1|WP_110266925.1|TAL00290.1|WP_056342529.1|WP_102235956.1|PPK94210.1|WP_079434945.1|WP_114114452.1|OUX17918.1|PKO34488.1|PZO12500.1|AAQ62397.1|WP_124799605.1|WP_121458434.1|WP_075147398.1|ERH40858.1|AIT62738.1|RJT43053.1|KTC77939.1|WP_058531626.1|WP_091960644.1|PKO80563.1|WP_133797155.1|PKO86249.1|WP_093281025.1|ODS73451.1|WP_078307178.1|PKO26120.1|WP_106748007.1|WP_014235482.1|WP_028485245.1|WP_067758259.1|OYU48682.1|WP_106825664.1|TAG83693.1|WP_061498192.1|WP_012695740.1|PJI37961.1|WP_136555888.1|PKM03356.1|WP_108427913.1|WP_004343146.1|WP_012202327.1|EKE18052.1|WP_018413323.1|WP_136959975.1|WP_016453856.1|WP_028770765.1|WP_076604510.1|CED79243.1|WP_049411422.1|PKO29730.1|WP_108949537.1|CTQ57173.1|WP_012806848.1|WP_053322368.1|KFB76769.1|PZQ20981.1|ODU57472.1|TEX49225.1|WP_070129492.1|OJX70055.1|OPH17454.1|WP_086919618.1|WP_091940317.1|WP_094002412.1|OYZ00001.1|PUE05831.1|WP_011463684.1|WP_107888850.1|OHC66784.1|AWW25111.1|KPK32466.1|WP_114959718.1|TAN44664.1|EKE18133.1|WP_115723606.1|WP_115934849.1|RTL27389.1|OYX25460.1|OQW89224.1|WP_117380257.1|WP_027458045.1|WP_121219054.1|WP_136385850.1|WP_132985273.1|AFV98459.1|WP_004332390.1|OZA30779.1|WP_006450618.1|WP_008494540.1|KXK00783.1|WP_048497737.1|OJW53493.1|RYE05967.1|TAK66595.1|WP_130997957.1|TJW70054.1|SP|P75022.1|EFTU_RHIRD|WP_004332251.1|WP_005879073.1|OJW47654.1|WP_029312050.1|PZF79076.1|WP_012202053.1|WP_032238732.1|AGO28354.1|WP_091874389.1|KKR79619.1|WP_076912688.1|WP_021195342.1|WP_101287032.1|WP_077239469.1|PCJ42754.1|WP_027456454.1|WP_097087654.1|EQB64020.1|WP_077209457.1|WP_117607915.1|WP_122878230.1|GAK54310.1|PID72391.1|RTL40444.1|WP_122890902.1|PKN73642.1|PKT86702.1|WP_136386368.1|WP_076891819.1|WP_109453369.1|GBE29179.1|TAN86363.1|WP_035511923.1|KML33318.1|EPR32470.1|WP_021275036.1|KIN90893.1|RZI44858.1|WP_028957231.1|WP_043949301.1|WP_069444877.1|OJY95462.1|AQT42897.1|WP_087349485.1|OYZ55106.1|OIP11335.1|PAU95980.1|RZO34591.1|TDI75867.1|CCK48643.1|WP_005483729.1|KGQ25187.1|SFN58997.1|WP_056435539.1|PKN46003.1|RFC01619.1|PAW66547.1|WP_108780439.1|RWH43609.1|EMU10944.1|WP_016533924.1|WP_039438947.1|OPE42154.1|PID31983.1|KHL91192.1|WP_128096253.1|EGC61563.1|WP_004355307.1|WP_014235481.1|WP_019372615.1|WP_027456679.1|WP_027469922.1|WP_034743456.1|WP_079435682.1|WP_053281820.1|KPN72726.1|KXS30366.1|WP_062352460.1|SDH58430.1|WP_076091607.1|WP_084205124.1|WP_091918820.1|WP_092280200.1|WP_093509984.1|OYW19306.1|WP_114588697.1|WP_100138630.1|PKO82755.1|WP_107865110.1|WP_108360503.1|PZP39388.1|RKZ91889.1|RTL29324.1|RWC56152.1|WP_135048775.1|KFB69210.1|KLT21213.1|WP_046486662.1|WP_066130768.1|ALD91789.1|WP_012204834.1|WP_027458243.1|RTL27828.1|WP_027669736.1|WP_109108376.1|WP_129384469.1|WP_114692163.1|KFB69207.1|OGI46044.1|WP_043946424.1|WP_079436387.1|WP_033073726.1|WP_012203405.1|RYY38320.1|KRP10551.1|KIF34349.1|WP_076501246.1","GTP binding","273","ENR","GO:0005525","1.4231","4.0E-4","GO:0005525","false","GO:0005525"
"3969","0.9981","0.5913","0.0806","K02355
","0.8372","WP_013621710.1|RMG26781.1|ODS73451.1|WP_078307178.1|PKO26120.1|WP_106748007.1|OYZ55106.1|WP_014235482.1|OIP11335.1|WP_028485245.1|WP_067758259.1|WP_106825664.1|TAG83693.1|OGI46044.1|WP_061498192.1|WP_043946424.1|WP_012695740.1|PJI37961.1|WP_136555888.1|PKM03356.1|WP_108427913.1|WP_004343146.1|WP_012202327.1|WP_016453856.1|WP_028770765.1|WP_076604510.1|PKO29730.1|WP_012806848.1|WP_108949537.1|KFB76769.1|PZQ20981.1|TEX49225.1|WP_011463684.1|OHC66784.1|WP_111293907.1|KPK32466.1|TAE17310.1|EKE18133.1|RTL27389.1|WP_019946176.1|PZR39253.1|KFB69210.1|WP_058531626.1|KLT21213.1|ALD91789.1","fusA, GFM, EFG; elongation factor G","45","ENR","K02355","1.6556","0.0019","K02355","false","K02355"
"3970","-0.9486","-0.4792","0.239","2VM8J
","1.0","RTL27371.1|RZJ15583.1|TEX48121.1|PLX75252.1|RTL38232.1|WP_004305194.1|AMA33369.1|WP_088178900.1|SMB26997.1|ACJ39094.1|WP_026781577.1|WP_043742265.1|TAM43965.1|WP_014428125.1|ABU62770.1|ADR31672.1|AFB35552.1|WP_011287329.1|WP_015767852.1|AHB18470.1|EXI67863.1|WP_027458136.1|WP_041099745.1|ALB05717.1|AMA33374.1|WP_066155737.1|WP_076096556.1|WP_086926796.1|PKO48724.1|PKO71814.1|PWB55871.1|WP_110523532.1|PZU55555.1|WP_117610225.1|RIX42539.1","Nitrous-oxide reductase is part of a bacterial respiratory system which is activated under anaerobic conditions in the presence of nitrate or nitrous oxide","35","ENR","2VM8J","-1.3659","0.0514","2VM8J","false","2VM8J"
"3971","1.0","0.4756","0.0949","GO:0003746
","0.9531","WP_013621710.1|PTM19938.1|CUR08644.1|WP_094555909.1|WP_100053551.1|WP_114114452.1|OUX17918.1|AAQ62397.1|WP_124799605.1|WP_019946176.1|PZR39253.1|AIT62738.1|KTC77939.1|WP_056069295.1|WP_058531626.1|WP_133797155.1|WP_093281025.1|ODS73451.1|WP_078307178.1|PKO26120.1|WP_106748007.1|WP_014235482.1|WP_028485245.1|WP_067758259.1|WP_106825664.1|TAG83693.1|WP_061498192.1|WP_012695740.1|PJI37961.1|WP_136555888.1|PKM03356.1|WP_108427913.1|WP_004343146.1|WP_012202327.1|EKE18052.1|WP_018413323.1|WP_016453856.1|WP_028770765.1|WP_076604510.1|CED79243.1|WP_049411422.1|PKO29730.1|WP_108949537.1|CTQ57173.1|WP_053322368.1|PZQ20981.1|ODU57472.1|TEX49225.1|OJX70055.1|OPH17454.1|WP_086919618.1|WP_091940317.1|WP_013801447.1|WP_094002412.1|WP_016447489.1|OYZ00001.1|WP_066879157.1|PZQ31060.1|WP_041099337.1|WP_107888850.1|WP_102041780.1|AWW25111.1|WP_114959718.1|RTL31050.1|TAK50036.1|WP_115723606.1|WP_115934849.1|WP_117380257.1|WP_121219054.1|WP_132985273.1|AFV98459.1|WP_004332390.1|WP_006450618.1|WP_008494540.1|KXK00783.1|WP_048497737.1|RYE05967.1|TAK66595.1|WP_130997957.1|SP|P75022.1|EFTU_RHIRD|WP_005879073.1|WP_029312050.1|AGO28354.1|KKR79619.1|WP_076912688.1|WP_077239469.1|PCJ42754.1|WP_097087654.1|EQB64020.1|WP_122878230.1|GAK54310.1|WP_122890902.1|PKN73642.1|WP_076891819.1|WP_109453369.1|GBE29179.1|TAN86363.1|KML33318.1|EPR32470.1|WP_021275036.1|RZI44858.1|WP_028957231.1|RMG26781.1|WP_043949301.1|WP_069444877.1|OJY95462.1|AQT42897.1|WP_087349485.1|OYZ55106.1|OIP11335.1|TDI75867.1|WP_005483729.1|SFN58997.1|WP_056435539.1|PKN46003.1|PAW66547.1|WP_108780439.1|WP_016533924.1|WP_039438947.1|PID31983.1|WP_128096253.1|EGC61563.1|WP_004355307.1|WP_014235481.1|WP_019372615.1|WP_027456679.1|WP_027469922.1|WP_034743456.1|WP_053281820.1|KPN72726.1|WP_062352460.1|WP_111293907.1|WP_076091607.1|WP_084205124.1|TAE17310.1|WP_092280200.1|WP_093509984.1|OYW19306.1|WP_100138630.1|PKO82755.1|ODT48676.1|WP_107865110.1|WP_108360503.1|PZP39388.1|RKZ91889.1|RTL29324.1|WP_135048775.1|WP_119212345.1|KFB69210.1|WP_106875037.1|VHH18454.1|WP_054281656.1|WP_126831844.1|OJU73943.1|TET29113.1|WP_105040437.1|WP_026770526.1|WP_045726418.1|WP_006730011.1|KLT21213.1|WP_039131350.1|ALD91789.1|WP_116846679.1|RYY12747.1|WP_057297243.1|WP_108949974.1|WP_114692163.1|KFB69207.1|WP_056880540.1|WP_106749380.1|OGI46044.1|WP_043946424.1|WP_126170335.1|WP_013614171.1|KRP10551.1|KIF34349.1|WP_076501246.1","translation elongation factor activity","177","ENR","GO:0003746","1.6105","0.0","GO:0003746","false","GO:0003746"
"3972","-0.9823","-0.5241","0.1426","K03286
","0.9984","WP_132570931.1|WP_113638305.1|WP_128196787.1|WP_004252965.1|WP_004963936.1|WP_012206517.1|SFN13480.1|WP_087012496.1|WP_019919114.1|WP_062354818.1|WP_026685518.1|WP_053419840.1|WP_076390919.1|WP_011766315.1|WP_131111132.1|TAG09552.1|SBT09970.1|WP_008062595.1|WP_028248820.1|SBT05161.1|WP_047195791.1|ACV34416.1|EXI89540.1|PKO62809.1|EXI89542.1|EXI92924.1|KFB66372.1|WP_013966642.1|KFB66374.1|WP_004303499.1|KFB75399.1|WP_066883411.1|WP_079434031.1|WP_110524092.1|WP_117609169.1|WP_119285296.1","TC.OOP; OmpA-OmpF porin, OOP family","36","ENR","K03286","-1.4967","0.0177","K03286","false","K03286"
"3973","0.9102","0.6106","0.2369","K03561
","1.0","ODU07221.1|KXK27170.1|RTL37507.1|PZN51362.1|WP_127122345.1|ABF52527.1|OJV55238.1|RTL38629.1|KYP16158.1|WP_012206422.1|WP_039137169.1|WP_101470658.1|WP_133364638.1|WP_011286880.1|PZQ27409.1|PZO50909.1","exbB; biopolymer transport protein ExbB","16","ENR","K03561","1.3756","0.0898","K03561","false","K03561"
"3974","-0.9954","-0.5951","0.0606","COG1053
","0.7914","WP_058935375.1|WP_015766859.1|EXI68687.1|EXI84649.1|KFB68258.1|KFB74359.1|SBT04022.1|KFB76906.1|WP_012204345.1|WP_114467052.1|KPK19987.1|PZQ72791.1|PCJ60658.1|WP_026057405.1|WP_089883054.1|PZN73492.1|WP_126129176.1|WP_026878076.1|OGI62305.1|RZI98353.1|WP_019643591.1|WP_004253524.1|WP_008059639.1|WP_014237270.1|WP_028456103.1|WP_041098684.1|WP_088179091.1|PKO56786.1|PLX76357.1|WP_102247198.1|WP_107492948.1|WP_110524745.1|WP_121241512.1|RTL37410.1","succinate dehydrogenase","34","ENR","COG1053","-1.6865","0.0046","COG1053","false","COG1053"
"3975","-0.9997","-0.6188","0.0328","1N6EM
","0.4393","WP_132570931.1|WP_128196787.1|WP_004252965.1|WP_012206517.1|WP_019919114.1|WP_026685518.1|WP_053419840.1|WP_058817801.1|WP_088442703.1|WP_088472545.1|PKP87007.1|RTL03953.1|WP_011766315.1|KFB73466.1|WP_131111132.1|SBT09970.1|WP_008062595.1|WP_028248820.1|SBT05161.1|WP_047195791.1|ACV34416.1|WP_066767450.1|EXI89540.1|PKO62809.1|EXI89542.1|GAM98908.1|EXI92924.1|WP_133364611.1|KFB66372.1|WP_013966642.1|KFB66374.1|WP_004303499.1|KFB71000.1|KFB75399.1|WP_066883411.1|WP_079434031.1|WP_110524092.1|WP_117609169.1","Belongs to the ompA family","38","ENR","1N6EM","-1.7864","3.0E-4","1N6EM","false","1N6EM"
"3976","0.9977","0.5913","0.0852","COG0480
","0.8132","WP_013621710.1|RMG26781.1|ODS73451.1|WP_078307178.1|PKO26120.1|WP_106748007.1|OYZ55106.1|WP_014235482.1|OIP11335.1|WP_028485245.1|WP_067758259.1|WP_106825664.1|TAG83693.1|OGI46044.1|WP_061498192.1|WP_043946424.1|WP_012695740.1|PJI37961.1|WP_136555888.1|PKM03356.1|WP_108427913.1|WP_004343146.1|WP_012202327.1|WP_016453856.1|WP_028770765.1|WP_076604510.1|PKO29730.1|WP_012806848.1|WP_108949537.1|KFB76769.1|PZQ20981.1|TEX49225.1|WP_011463684.1|OHC66784.1|WP_111293907.1|KPK32466.1|TAE17310.1|EKE18133.1|RTL27389.1|WP_019946176.1|PZR39253.1|KFB69210.1|WP_058531626.1|KLT21213.1|ALD91789.1","Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome","45","ENR","COG0480","1.6622","0.0023","COG0480","false","COG0480"
"3977","-0.9605","-0.4605","0.2253","GO:0030288
","1.0","KYP16161.1|WP_014238167.1|WP_028995953.1|KFB78243.1|OGB28478.1|PKO69290.1|WP_117178783.1|WP_109121926.1|WP_012203290.1|WP_054621081.1|WP_037016151.1|WP_121459157.1|WP_028996950.1|WP_056242747.1|WP_027458007.1|EXI67417.1|EXI86360.1|RIX43146.1|KFB70306.1|OMG56569.1|KFB68223.1|RLJ67726.1|AAM18567.1|WP_066882668.1|RIX45053.1|RTL35821.1|EGK69921.1|PKO39893.1|WP_002923543.1|RTL37537.1|WP_018411050.1|WP_019918667.1|OUV02704.1|WP_012201992.1|KNZ31824.1|WP_077560458.1|WP_137100860.1|WP_020087477.1|WP_066336621.1|WP_079433304.1|OJX03208.1|WP_088177840.1|WP_081321721.1|WP_054020873.1|WP_110399427.1|KFB67682.1","outer membrane-bounded periplasmic space","46","ENR","GO:0030288","-1.383","0.0395","GO:0030288","false","GO:0030288"
"3978","-0.985","-0.51","0.1343","GO:0018454
","0.9977","WP_062590256.1|KFB74895.1|SBT06690.1|WP_088382570.1|PKP68941.1|WP_112993160.1|GCL61065.1|WP_042822737.1|OYU49894.1|WP_129635243.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_055423698.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1|TAK80989.1|WP_117608680.1|WP_014237572.1|WP_015436736.1|WP_027458166.1|RPJ44264.1|RTK98005.1|RYF80491.1|TEX48147.1|CDH47611.1|PZQ52337.1|WP_137098281.1|WP_034994456.1|WP_079436674.1|WP_124219361.1|WP_008121844.1|PKO83537.1|WP_105998743.1|WP_108893374.1|WP_024516532.1|EXI90689.1|WP_048670196.1","acetoacetyl-CoA reductase activity","42","ENR","GO:0018454","-1.5113","0.015","GO:0018454","false","GO:0018454"
"3979","-0.9742","-0.4962","0.1724","1MUEV
","0.9998","KFB74895.1|WP_062590256.1|SBT06690.1|WP_088382570.1|PKP68941.1|GCL61065.1|WP_112993160.1|WP_042822737.1|OYU49894.1|WP_129635243.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1|TAK80989.1|WP_117608680.1|WP_014237572.1|WP_015436736.1|WP_027458166.1|RPJ44264.1|RTK98005.1|RYF80491.1|TEX48147.1|CDH47611.1|PZQ52337.1|WP_137098281.1|WP_034994456.1|WP_079436674.1|WP_124219361.1|WP_008121844.1|PKO83537.1|WP_105998743.1|WP_108893374.1|WP_024516532.1|EXI90689.1|WP_048670196.1","Acetoacetyl-CoA reductase","41","ENR","1MUEV","-1.4598","0.0258","1MUEV","false","1MUEV"
"3980","0.9985","0.4577","0.1659","K02358
","0.9997","PTM19938.1|CUR08644.1|WP_094555909.1|WP_100053551.1|WP_114114452.1|OUX17918.1|AAQ62397.1|WP_124799605.1|ERH40858.1|AIT62738.1|WP_056069295.1|KTC77939.1|WP_133797155.1|WP_093281025.1|EKE18052.1|WP_018413323.1|WP_018953727.1|CED79243.1|WP_049411422.1|CTQ57173.1|WP_053322368.1|ODU57472.1|OJX70055.1|OPH17454.1|WP_086919618.1|WP_091940317.1|WP_094002412.1|OYZ00001.1|WP_107888850.1|AWW25111.1|WP_114959718.1|WP_115723606.1|WP_115934849.1|WP_117380257.1|WP_121219054.1|WP_132985273.1|AFV98459.1|WP_004332390.1|WP_006450618.1|WP_008494540.1|WP_048497737.1|KXK00783.1|RYE05967.1|TAK66595.1|WP_130997957.1|SP|P75022.1|EFTU_RHIRD|WP_005879073.1|WP_029312050.1|AGO28354.1|WP_032238732.1|WP_076912688.1|KKR79619.1|WP_077239469.1|PCJ42754.1|EQB64020.1|WP_097087654.1|GAK54310.1|PID72391.1|WP_122878230.1|PKN73642.1|WP_122890902.1|WP_109453369.1|WP_076891819.1|GBE29179.1|TAN86363.1|WP_035511923.1|EPR32470.1|KML33318.1|WP_021275036.1|RZI44858.1|WP_028957231.1|WP_043949301.1|WP_069444877.1|OJY95462.1|AQT42897.1|WP_087349485.1|TDI75867.1|EGZ45832.1|WP_005483729.1|SFN58997.1|PKN46003.1|PAW66547.1|WP_108780439.1|WP_016533924.1|WP_039438947.1|PID31983.1|WP_128096253.1|EGC61563.1|WP_004355307.1|WP_014235481.1|WP_019372615.1|WP_027456679.1|WP_027469922.1|WP_034743456.1|WP_053281820.1|KPN72726.1|WP_062352460.1|WP_076091607.1|WP_084205124.1|WP_092280200.1|WP_093509984.1|OYW19306.1|WP_100138630.1|PKO82755.1|WP_107865110.1|WP_108360503.1|PZP39388.1|RKZ91889.1|RTL29324.1|WP_135048775.1|WP_119212345.1|WP_106875037.1|VHH18454.1|WP_054281656.1|OJU73943.1|WP_126831844.1|WP_105040437.1|TET29113.1|WP_045726418.1|WP_026770526.1|WP_006730011.1|WP_039131350.1|RYY12747.1|WP_116846679.1|WP_057297243.1|WP_114692163.1|KFB69207.1|WP_126170335.1|WP_013614171.1|KRP10551.1|KIF34349.1|WP_076501246.1","tuf, TUFM; elongation factor Tu","132","ENR","K02358","1.5024","0.0015","K02358","false","K02358"
"3981","-0.937","-0.554","0.214","K00333
","1.0","KFB72264.1|WP_012696015.1|WP_020226911.1|WP_038208697.1|RIK98775.1|TBR08464.1|WP_010102649.1|BAV98364.1|OYY44609.1|KPK35597.1|WP_014238062.1|WP_015436667.1|WP_071662197.1|WP_027456251.1|WP_069039992.1|WP_079433619.1|WP_096452407.1|WP_013205653.1|WP_117609321.1|WP_082025606.1|KFB75157.1","nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]","21","ENR","K00333","-1.4043","0.063","K00333","false","K00333"
"3982","0.9318","0.6121","0.2194","1R9YZ
","1.0","RZI44886.1|RTL23085.1|WP_090319415.1|WP_035933059.1|WP_013804444.1|WP_096449278.1|RTL34219.1|WP_027456663.1|OFZ98106.1|WP_099407143.1|PKO26483.1|EXI90846.1|RIX49058.1|KFB78314.1|WP_004298446.1|WP_015437569.1|WP_106748024.1","This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center","17","ENR","1R9YZ","1.4046","0.0682","1R9YZ","false","1R9YZ"
